,Black Total Pop,Population Total,White Population Total,Zip,Percentage Black Residents,Percentage POC Residents,Percentage White Residents,% of Home Purchases by Investors,% of Low-Priced Homes Purchased by Investors,Time Period
4627,1548,42770,38890,78704,0.03619359364040215,0.09071779284545245,0.9092822071545476,0.0438713,0.051754350000000005,2005-2009
4628,7467,30955,20656,78723,0.2412211274430625,0.3327087707963172,0.6672912292036828,0.043758866666666674,0.0870026,2005-2009
4629,2356,29506,20308,78727,0.07984816647461533,0.3117332068053955,0.6882667931946045,0.0254452,0.026345775,2005-2009
4630,49,8591,7786,78730,0.005703643347689443,0.09370271214061232,0.9062972878593877,0.07950475000000001,0.24166665,2005-2009
4631,1003,26412,22428,78731,0.0379751628047857,0.15084052703316675,0.8491594729668333,0.040409,0.0222222,2005-2009
4632,489,15312,12722,78732,0.03193573667711599,0.1691483803552769,0.8308516196447231,0.0357143,0.2,2005-2009
4633,58,9404,7854,78733,0.00616758826031476,0.1648234793704807,0.8351765206295193,0.049488575,0.155525375,2005-2009
4634,125,18498,16797,78734,0.006757487295923884,0.09195588712293223,0.9080441128770678,0.07485274,0.19704494,2005-2009
4635,225,17548,15559,78735,0.012821974014132665,0.11334625028493273,0.8866537497150673,0.06697644999999999,0.18055555,2005-2009
4636,228,13794,12208,78738,0.01652892561983471,0.11497752646078008,0.8850224735392199,0.07623663333333333,0.27203590000000005,2005-2009
4637,178,18068,15092,78739,0.009851671463360637,0.16471109143236662,0.8352889085676334,0.037037,1.0,2005-2009
4638,4210,45830,31566,78744,0.09186122627100153,0.3112371808858826,0.6887628191141174,0.0630435,0.0681818,2005-2009
4639,3496,58878,50287,78745,0.05937701688236693,0.14591188559393997,0.85408811440606,0.026973575,0.053374875,2005-2009
4640,315,27960,24195,78746,0.011266094420600859,0.13465665236051505,0.865343347639485,0.0255537,0.0666667,2005-2009
4641,3120,44907,36837,78748,0.06947691896586278,0.1797047230943951,0.8202952769056049,0.02011436,0.03159106,2005-2009
4642,1438,35183,29231,78749,0.04087201205127476,0.16917261177273113,0.8308273882272689,0.0188855,0.116317025,2005-2009
4643,1026,27912,22452,78750,0.03675838349097162,0.1956147893379192,0.8043852106620808,0.028674625,0.046292025,2005-2009
4644,155,13838,11604,78751,0.01120104061280532,0.16143951438069082,0.8385604856193092,0.0395683,0.037037,2005-2009
4645,6570,53994,32767,78753,0.12168018668740971,0.3931362744008594,0.6068637255991406,0.03981635,0.05263155,2005-2009
4646,485,23442,20105,78757,0.020689360976025938,0.1423513352103063,0.8576486647896937,0.02778916666666667,0.02585286666666667,2005-2009
4647,5085,45134,27434,78758,0.11266451012540435,0.39216555146895915,0.6078344485310408,0.0225936,0.026375250000000003,2005-2009
4648,1703,40067,31755,78759,0.042503806124741056,0.20745251703396805,0.792547482966032,0.0208356,0.0313372,2005-2009
4649,201,17932,15967,80002,0.01120901182244033,0.10958063796564799,0.890419362034352,0.05935695999999999,0.08476602000000001,2005-2009
4650,734,35797,30449,80003,0.02050451155124731,0.14939799424532785,0.8506020057546722,0.04934608,0.09166171999999999,2005-2009
4651,349,36680,34372,80004,0.009514721919302072,0.06292257360959652,0.9370774263904035,0.043159199999999995,0.10177358,2005-2009
4652,260,27523,25860,80005,0.009446644624495876,0.060422192348217885,0.9395778076517821,0.04054332,0.08314600000000001,2005-2009
4653,7894,43999,25209,80010,0.17941316848110184,0.42705516034455326,0.5729448396554467,0.1297229,0.1350614,2005-2009
4654,9531,47287,28354,80011,0.2015564531477996,0.4003848837947005,0.5996151162052995,0.10058130000000001,0.11174556,2005-2009
4655,11065,71619,48852,80013,0.1544981080439548,0.3178905039165585,0.6821094960834415,0.0400401,0.07138856,2005-2009
4656,5137,37059,26777,80014,0.13861680023745918,0.2774494724628296,0.7225505275371704,0.04450319999999999,0.05555017499999999,2005-2009
4657,6873,64819,48633,80015,0.10603372467949213,0.24971073296410007,0.7502892670358999,0.05329676,0.09992414,2005-2009
4658,2847,45795,36415,80016,0.06216835899115624,0.20482585435091172,0.7951741456490883,0.055930940000000005,0.20958814,2005-2009
4659,8806,33978,18435,80017,0.2591676967449526,0.457443051386191,0.542556948613809,0.0374701,0.04337486666666667,2005-2009
4660,1007,49118,43016,80020,0.020501649089946658,0.12423144264831631,0.8757685573516837,0.03634126,0.09165256,2005-2009
4661,574,30705,27140,80021,0.018694023774629538,0.11610486891385763,0.8838951310861424,0.041550039999999996,0.11872246,2005-2009
4662,1976,45663,35893,80022,0.04327354751111403,0.21395878501193522,0.7860412149880648,0.08521665999999999,0.12917936,2005-2009
4663,350,17186,14624,80023,0.02036541370883277,0.14907482834865593,0.8509251716513441,0.0767029,0.35473764,2005-2009
4664,408,27389,23840,80026,0.014896491292124576,0.1295775676366424,0.8704224323633576,0.037099219999999995,0.0388726,2005-2009
4665,334,31946,27664,80027,0.010455143053903462,0.13403869028986415,0.8659613097101359,0.0288356,0.053470859999999995,2005-2009
4666,335,16045,13034,80030,0.020878778435649736,0.18765970707385482,0.8123402929261452,0.11133665000000001,0.13996795,2005-2009
4667,1146,35081,29064,80031,0.03266725577948177,0.17151734557167697,0.828482654428323,0.058360119999999995,0.09132736,2005-2009
4668,181,24838,22917,80033,0.007287221193332797,0.07734117078669778,0.9226588292133022,0.05867588,0.09292082,2005-2009
4669,405,28558,27137,80104,0.014181665382729884,0.049758386441627556,0.9502416135583724,0.061286600000000004,0.13849776,2005-2009
4670,180,12575,12002,80107,0.014314115308151094,0.04556660039761429,0.9544333996023857,0.05569995999999999,0.13367728,2005-2009
4671,455,23949,22005,80108,0.018998705582696562,0.0811724915445321,0.9188275084554679,0.08411632499999999,0.292503975,2005-2009
4672,356,18986,17384,80109,0.018750658379858842,0.08437796270936482,0.9156220372906352,0.07439358,0.39754189999999995,2005-2009
4673,1079,21457,16585,80110,0.05028661975113017,0.22705876870019104,0.772941231299809,0.07094782499999999,0.113880775,2005-2009
4674,434,30537,25696,80111,0.014212267085830304,0.15852899760945738,0.8414710023905426,0.0496899,0.032868524999999996,2005-2009
4675,1024,30342,25847,80112,0.03374859930129853,0.1481444861907587,0.8518555138092413,0.04075484,0.07306283999999999,2005-2009
4676,936,21165,18970,80113,0.0442239546420978,0.10370895346090248,0.8962910465390975,0.10323734,0.21314666,2005-2009
4677,63,5379,5204,80118,0.011712214166201896,0.03253392823944967,0.9674660717605503,0.09422815000000001,0.164054,2005-2009
4678,651,29957,27226,80120,0.021731147978769568,0.0911640017358214,0.9088359982641786,0.0535818,0.10186930000000001,2005-2009
4679,174,18616,17394,80121,0.009346798452943705,0.06564245810055869,0.9343575418994413,0.08374039999999999,0.16948024,2005-2009
4680,484,31230,29163,80122,0.015497918667947487,0.06618635926993277,0.9338136407300672,0.046270979999999996,0.0720208,2005-2009
4681,700,44795,39484,80123,0.01562674405625628,0.11856233954682438,0.8814376604531756,0.036210580000000006,0.07034092,2005-2009
4682,429,19276,16354,80124,0.022255654700145257,0.15158746627931108,0.8484125337206889,0.09199285,0.6504829000000001,2005-2009
4683,266,10540,9564,80125,0.02523719165085389,0.09259962049335868,0.9074003795066413,0.07603034,0.21936572000000001,2005-2009
4684,670,41667,37678,80126,0.016079871361029112,0.09573523411812701,0.904264765881873,0.045602199999999996,0.07056662,2005-2009
4685,537,44570,41238,80127,0.012048463091765762,0.07475880637199905,0.925241193628001,0.03435202,0.05267077999999999,2005-2009
4686,857,35691,33030,80128,0.024011655599450843,0.07455661091031351,0.9254433890896865,0.04059004,0.052342980000000004,2005-2009
4687,445,28112,25665,80129,0.015829538986909506,0.08704467842914054,0.9129553215708595,0.0258503,0.2,2005-2009
4688,839,28764,25021,80130,0.029168404950632734,0.1301279376999026,0.8698720623000974,0.034372266666666665,0.14805196666666667,2005-2009
4689,147,20221,18790,80132,0.007269670144898868,0.07076801345136241,0.9292319865486376,0.11120772500000001,0.411327025,2005-2009
4690,1362,58232,52691,80134,0.02338920181343591,0.09515386728946285,0.9048461327105372,0.06680528,0.15925024,2005-2009
4691,529,30693,28624,80138,0.0172352002085166,0.06740950705372561,0.9325904929462744,0.0812611,0.205297025,2005-2009
4692,685,11474,10012,80202,0.05970019173784208,0.1274185114171169,0.8725814885828831,0.0422795,0.032579500000000004,2005-2009
4693,736,20214,17300,80203,0.036410408627683785,0.14415751459384585,0.8558424854061542,0.0401518,0.038395479999999996,2005-2009
4694,2360,31133,24065,80204,0.07580380946262807,0.2270259852889217,0.7729740147110783,0.11183368,0.136074,2005-2009
4695,7701,30956,20470,80205,0.248772451221088,0.33873885514924407,0.6612611448507559,0.126065,0.23037446,2005-2009
4696,1009,21295,19126,80206,0.04738201455740784,0.10185489551537918,0.8981451044846208,0.064035075,0.035672525,2005-2009
4697,8755,23296,12253,80207,0.37581559065934067,0.47402987637362637,0.5259701236263736,0.15332184,0.27116102,2005-2009
4698,530,23413,21841,80209,0.022636996540383546,0.06714218596506216,0.9328578140349378,0.08634836,0.03901542,2005-2009
4699,724,35974,31832,80210,0.020125646300105632,0.11513871129148834,0.8848612887085117,0.09750924,0.1102633,2005-2009
4700,1579,32797,27385,80211,0.04814464737628442,0.16501509284385762,0.8349849071561424,0.08743408,0.19559538,2005-2009
4701,514,18570,16777,80212,0.027679052234787293,0.09655358104469569,0.9034464189553043,0.07134766000000001,0.18416192,2005-2009
4702,1288,25598,22140,80214,0.05031643097116962,0.13508867880303144,0.8649113211969686,0.08626693999999999,0.11456991999999999,2005-2009
4703,193,18231,16253,80215,0.010586363885689211,0.10849651692172668,0.8915034830782733,0.06803958,0.10694355999999998,2005-2009
4704,1234,18462,16082,80218,0.066839995666775,0.1289134438305709,0.8710865561694291,0.05173706,0.03666872,2005-2009
4705,1060,65449,44244,80219,0.016195816590016655,0.32399272716160676,0.6760072728383932,0.121074175,0.1433956,2005-2009
4706,4301,36162,27900,80220,0.11893700569658758,0.22847187655550028,0.7715281234444997,0.10216146,0.15352502,2005-2009
4707,451,40341,33196,80221,0.011179693116184527,0.17711509382514068,0.8228849061748593,0.10531835999999999,0.1301744,2005-2009
4708,1633,20673,16731,80222,0.0789919218304068,0.19068350021767522,0.8093164997823248,0.07649436000000001,0.12579204000000002,2005-2009
4709,1249,17912,12414,80223,0.06972979008485931,0.306945064761054,0.693054935238946,0.08839345000000001,0.11711012500000001,2005-2009
4710,3129,17454,12528,80224,0.17927122722585082,0.2822275696115504,0.7177724303884496,0.04972272,0.05969127999999999,2005-2009
4711,622,31616,28143,80226,0.019673582995951417,0.10984944331983804,0.890150556680162,0.051621600000000004,0.08291341999999999,2005-2009
4712,487,34139,30263,80227,0.014265209877266469,0.11353583877676554,0.8864641612232345,0.03672852,0.04748092,2005-2009
4713,694,31455,28221,80228,0.022063264981719916,0.10281354315689084,0.8971864568431092,0.043108560000000004,0.06820894,2005-2009
4714,1490,51224,42302,80229,0.029087927533968452,0.1741761674215212,0.8258238325784788,0.092278825,0.1152078,2005-2009
4715,951,8393,6826,80230,0.11330870963898487,0.1867032050518289,0.8132967949481711,0.05355736,0.14304682,2005-2009
4716,6404,34516,22932,80231,0.1855371421949241,0.33561246957932556,0.6643875304206744,0.051482019999999996,0.061329060000000005,2005-2009
4717,555,21642,19090,80232,0.025644579983365678,0.11791886147306163,0.8820811385269384,0.059499300000000005,0.09557544999999999,2005-2009
4718,937,46886,40912,80233,0.019984643603634347,0.12741543317834747,0.8725845668216525,0.041816,0.0564706,2005-2009
4719,812,26289,21216,80234,0.03088744341739891,0.19297044391190232,0.8070295560880977,0.0397976,0.05682280000000001,2005-2009
4720,513,7888,6543,80235,0.06503549695740365,0.17051217038539557,0.8294878296146044,0.054677633333333336,0.042698933333333335,2005-2009
4721,624,16914,11877,80236,0.03689251507626818,0.2978006385242994,0.7021993614757006,0.0849421,0.1261261,2005-2009
4722,1963,18445,14807,80237,0.10642450528598536,0.19723502304147467,0.8027649769585253,0.05053106,0.03877958,2005-2009
4723,11767,43211,23643,80239,0.2723149198120849,0.4528476545324107,0.5471523454675893,0.1882368,0.2201515,2005-2009
4724,921,33242,29080,80241,0.027705914204921484,0.12520305637446605,0.874796943625534,0.031469975,0.05260375,2005-2009
4725,6249,25588,16150,80247,0.24421603876817258,0.3688447709863999,0.6311552290136001,0.04937005,0.05665705,2005-2009
4726,8865,27505,13593,80249,0.32230503544810035,0.5057989456462462,0.4942010543537539,0.049619659999999996,0.062007519999999997,2005-2009
4727,285,23980,21437,80301,0.01188490408673895,0.10604670558799001,0.89395329441201,0.03709027499999999,0.019934625,2005-2009
4728,404,28003,25098,80302,0.014427025675820448,0.10373888511945151,0.8962611148805485,0.07595621999999999,0.04801772,2005-2009
4729,431,23505,20478,80303,0.01833652414379919,0.1287811104020421,0.8712188895979579,0.044513080000000003,0.04616628,2005-2009
4730,430,26471,24162,80304,0.016244191757017114,0.08722753201616862,0.9127724679838314,0.05198132,0.07830738000000001,2005-2009
4731,238,17401,15711,80305,0.013677374863513591,0.09712085512326873,0.9028791448767313,0.033645675,0.051901749999999996,2005-2009
4732,607,39336,36053,80401,0.015431157209680699,0.08346044335977221,0.9165395566402278,0.05400541999999999,0.07387007999999999,2005-2009
4733,77,18345,17231,80403,0.004197328972472063,0.06072499318615432,0.9392750068138457,0.041634500000000005,0.09443216,2005-2009
4734,11,8189,7758,80421,0.0013432653559653192,0.052631578947368474,0.9473684210526315,0.05266973333333333,0.08150893333333334,2005-2009
4735,40,9546,8866,80424,0.004190236748376284,0.07123402472239682,0.9287659752776032,0.10355191999999999,0.08599137999999999,2005-2009
4736,60,8348,8090,80433,0.007187350263536177,0.030905606133205588,0.9690943938667944,0.059535000000000005,0.1618496,2005-2009
4737,125,7928,6800,80435,0.015766902119071644,0.14228052472250252,0.8577194752774975,0.0737048,0.049547419999999995,2005-2009
4738,127,23746,22845,80439,0.005348269182178051,0.03794323254442855,0.9620567674555714,0.05520128,0.12175212000000002,2005-2009
4739,0,3345,3151,80443,0.0,0.05799701046337813,0.9420029895366219,0.08555144,0.06881794000000001,2005-2009
4740,161,16003,15065,80465,0.010060613634943448,0.0586140098731488,0.9413859901268512,0.042302540000000007,0.15103868,2005-2009
4741,118,16944,15841,80487,0.006964117091595845,0.06509678942398489,0.9349032105760151,0.11264882000000001,0.08174438,2005-2009
4742,321,7299,6277,80498,0.04397862720920674,0.14001918070968622,0.8599808192903138,0.059548960000000005,0.0668608,2005-2009
4743,800,41201,32880,80501,0.019417004441639765,0.20196111744860556,0.7980388825513944,0.042078325,0.044554875,2005-2009
4744,522,32657,29427,80503,0.01598432189117188,0.09890681936491408,0.9010931806350859,0.06386362000000001,0.08934174000000002,2005-2009
4745,520,48431,42977,80504,0.010736924696991597,0.11261382172575418,0.8873861782742458,0.08076192,0.15143210000000001,2005-2009
4746,115,10660,9795,80513,0.010787992495309569,0.08114446529080677,0.9188555347091932,0.08286198,0.20412157999999997,2005-2009
4747,318,21987,19595,80516,0.014463091826988675,0.10879155864829215,0.8912084413517078,0.03713264000000001,0.12705368,2005-2009
4748,0,9133,8934,80517,0.0,0.021789116391109142,0.9782108836088909,0.09022361999999999,0.10627210000000001,2005-2009
4749,1149,35697,31452,80521,0.032187578788133456,0.11891755609715104,0.881082443902849,0.0795334,0.1318852,2005-2009
4750,538,32068,28318,80524,0.01677684919545965,0.11693900461519269,0.8830609953848073,0.09121162000000001,0.16014134,2005-2009
4751,872,49259,44922,80525,0.017702348809354635,0.08804482429606775,0.9119551757039323,0.04448126,0.05455772,2005-2009
4752,841,45522,41081,80526,0.01847458371776284,0.09755722507798426,0.9024427749220157,0.03856356,0.060969659999999995,2005-2009
4753,324,18576,16051,80528,0.01744186046511628,0.13592807924203276,0.8640719207579672,0.08556783999999999,0.22525754,2005-2009
4754,64,13068,12305,80534,0.004897459442913988,0.05838689929599017,0.9416131007040098,0.09191252000000001,0.32575934,2005-2009
4755,553,40278,37317,80537,0.01372957942301008,0.07351407716371217,0.9264859228362878,0.08624842,0.12092463999999999,2005-2009
4756,433,45636,41586,80538,0.009488123411341923,0.0887457270575861,0.9112542729424139,0.10155278000000001,0.20802942,2005-2009
4757,59,9540,8740,80549,0.0061844863731656185,0.0838574423480084,0.9161425576519916,0.11201260000000002,0.167057975,2005-2009
4758,317,22406,21187,80550,0.014147996072480585,0.05440507007051687,0.9455949299294831,0.13685152,0.39478494,2005-2009
4759,753,35764,30885,80601,0.021054691868918465,0.13642210043619285,0.8635778995638071,0.05652174,0.08658602,2005-2009
4760,662,28909,25087,80602,0.022899443080009685,0.13220796291812242,0.8677920370818776,0.0495357,0.14296056,2005-2009
4761,240,11502,9409,80603,0.020865936358894107,0.18196835332985573,0.8180316466701443,0.056886179999999995,0.08313467999999999,2005-2009
4762,63,17633,15185,80620,0.003572846367606193,0.1388306017126978,0.8611693982873022,0.0854905,0.110862975,2005-2009
4763,86,11924,10078,80621,0.007212344850721235,0.15481382086548134,0.8451861791345187,0.0648027,0.08178666666666666,2005-2009
4764,2094,50466,37083,80631,0.04149328260611104,0.2651884437046724,0.7348115562953276,0.09565773999999999,0.0911101,2005-2009
4765,695,55464,49361,80634,0.012530650512043849,0.11003533823741529,0.8899646617625847,0.088012,0.16168922000000002,2005-2009
4766,169,11692,10002,80640,0.014454327745466986,0.14454327745466988,0.8554567225453301,0.02762685,0.059879724999999995,2005-2009
4767,756,16370,14450,80701,0.046182040317654244,0.11728772144166155,0.8827122785583384,0.075907325,0.14920774999999997,2005-2009
4768,304,18826,17166,80751,0.016147880590672473,0.08817592690959308,0.9118240730904069,0.047714950000000006,0.121149275,2005-2009
4769,3636,28157,21279,80817,0.12913307525659695,0.24427318251234154,0.7557268174876585,0.0697802,0.12429642,2005-2009
4770,1053,24009,21266,80831,0.04385855304260902,0.11424882335790743,0.8857511766420926,0.09589228,0.32105807999999997,2005-2009
4771,47,11924,11430,80863,0.003941630325394163,0.04142905065414293,0.9585709493458571,0.05914934000000001,0.13481502,2005-2009
4772,1260,15166,11966,80903,0.08308057497032836,0.2109982856389292,0.7890017143610708,0.06989446666666667,0.10325456666666666,2005-2009
4773,457,19884,18416,80904,0.022983303158318247,0.07382820358076847,0.9261717964192315,0.06816556,0.0955047,2005-2009
4774,1981,17341,13399,80905,0.11423793322184418,0.22732253041923767,0.7726774695807623,0.07894752,0.10536825999999999,2005-2009
4775,2681,36846,30619,80906,0.07276230798458448,0.1690007056396895,0.8309992943603105,0.05866132,0.07714528,2005-2009
4776,1019,27265,23734,80907,0.03737392261140657,0.12950669356317623,0.8704933064368238,0.03969998,0.06454595999999999,2005-2009
4777,236,13924,12897,80908,0.01694915254237288,0.07375754093651254,0.9262424590634875,0.13134984,0.33667832,2005-2009
4778,3052,37199,28592,80909,0.08204521626925455,0.23137718755880532,0.7686228124411947,0.04672778000000001,0.06809566,2005-2009
4779,4811,29674,17019,80910,0.16212846262721575,0.4264676147469165,0.5735323852530835,0.0734589,0.0760879,2005-2009
4780,3622,31912,24122,80911,0.11349962396590624,0.24410879919779394,0.7558912008022061,0.07942415,0.10969029999999999,2005-2009
4781,1998,20237,15777,80915,0.09873004892029451,0.22038839748974648,0.7796116025102535,0.045728099999999994,0.06118036666666667,2005-2009
4782,7467,38632,23622,80916,0.19328535928763718,0.38853799958583557,0.6114620004141644,0.057740466666666664,0.07111656666666666,2005-2009
4783,2551,30862,24539,80917,0.08265828526991122,0.20487978744086577,0.7951202125591342,0.03110466,0.04563770000000001,2005-2009
4784,2449,48407,41525,80918,0.05059185654967257,0.1421695209370546,0.8578304790629454,0.0370109,0.08540548,2005-2009
4785,1139,27701,24310,80919,0.04111764918233999,0.12241435327244499,0.877585646727555,0.03394964,0.06141502000000001,2005-2009
4786,1943,38320,32967,80920,0.05070459290187891,0.13969206680584556,0.8603079331941544,0.04835014,0.14607151999999998,2005-2009
4787,401,19673,17627,80921,0.020383266405733746,0.10400040664870636,0.8959995933512936,0.15129624000000003,0.82716996,2005-2009
4788,2184,26905,21758,80922,0.08117450288050548,0.19130273183423152,0.8086972681657685,0.03947144,0.10276456,2005-2009
4789,2009,28292,23546,80923,0.07100947264244309,0.1677506008765729,0.8322493991234271,0.0694969,0.34419742,2005-2009
4790,963,29614,20557,81001,0.032518403457824,0.30583507800364695,0.694164921996353,0.08961342,0.17993723999999997,2005-2009
4791,1078,15709,10845,81003,0.0686230823095041,0.3096314214781336,0.6903685785218664,0.09509233333333333,0.1771826333333333,2005-2009
4792,940,25705,19531,81004,0.03656876094145108,0.2401867340984244,0.7598132659015756,0.11034443333333334,0.20713893333333333,2005-2009
4793,780,30692,24884,81005,0.02541378860940962,0.18923497979929627,0.8107650202007037,0.09197744,0.39688916,2005-2009
4794,571,30674,26656,81007,0.01861511377714025,0.1309904153354633,0.8690095846645367,0.15110132000000004,0.41602914,2005-2009
4795,360,10379,7743,81008,0.03468542248771558,0.2539743713267174,0.7460256286732826,0.14820906,0.55985812,2005-2009
4796,108,11593,10221,81147,0.009315966531527647,0.11834727853014748,0.8816527214698525,0.0877263,0.105343575,2005-2009
4797,271,29280,26490,81301,0.009255464480874318,0.09528688524590168,0.9047131147540983,0.09288904,0.10439496,2005-2009
4798,248,22235,20232,81401,0.011153586687654598,0.09008320215875876,0.9099167978412412,0.0774203,0.18865570000000004,2005-2009
4799,620,24610,21664,81501,0.02519301097114994,0.11970743600162537,0.8802925639983746,0.05389291999999999,0.06969554,2005-2009
4800,111,14656,13569,81503,0.007573689956331878,0.07416757641921401,0.925832423580786,0.09701562,0.1442039,2005-2009
4801,341,29628,27846,81504,0.011509383016065883,0.06014580801944103,0.939854191980559,0.0810928,0.15418614,2005-2009
4802,41,8919,8207,81505,0.004596927906716,0.07982957730687301,0.920170422693127,0.07427273999999999,0.11928666000000002,2005-2009
4803,17,10907,10076,81506,0.00155863207114697,0.07618960300724309,0.9238103969927569,0.07649399999999999,0.19914492,2005-2009
4804,218,15849,14790,81507,0.01375481102908701,0.06681809577891351,0.9331819042210865,0.08267402499999998,0.19271215000000003,2005-2009
4805,280,13392,12115,81520,0.02090800477897252,0.09535543608124253,0.9046445639187575,0.050345799999999996,0.07011010000000001,2005-2009
4806,110,14830,13709,81521,0.007417397167902899,0.07559002022926498,0.924409979770735,0.10271314000000001,0.24905204000000003,2005-2009
4807,231,16368,14259,81601,0.014112903225806451,0.12884897360703818,0.8711510263929618,0.1073507,0.17134332000000002,2005-2009
4808,297,10767,9644,81620,0.02758428531624408,0.1043001764651249,0.8956998235348751,0.15582134,0.07820985999999999,2005-2009
4809,23,14530,12953,81623,0.0015829318651066758,0.10853406744666205,0.891465932553338,0.11693400000000001,0.15115608000000003,2005-2009
4810,26,12425,11615,81625,0.0020925553319919516,0.06519114688128769,0.9348088531187123,0.030884900000000003,0.03946876666666666,2005-2009
4811,179,9493,8164,81632,0.01885599915727378,0.13999789318445166,0.8600021068155483,0.11023274000000001,0.08383774000000001,2005-2009
4812,49,6961,6493,81647,0.007039218503088637,0.06723171958051999,0.93276828041948,0.06375565,0.10986989999999999,2005-2009
4813,303,13431,11565,81650,0.022559749832477105,0.13893232075050255,0.8610676792494975,0.08939712,0.14856145999999998,2005-2009
4814,174,5737,5238,81657,0.030329440474115392,0.08697925745162982,0.9130207425483702,0.2020144,0.1028147,2005-2009
4815,1883,51575,37191,92626,0.03650993698497334,0.2788948133785749,0.7211051866214251,0.030939275000000002,0.021465525,2005-2009
4816,600,60806,36566,92627,0.009867447291385719,0.39864487057198306,0.6013551294280169,0.030631475,0.042655725,2005-2009
4817,260,26955,22901,92629,0.009645705805972918,0.15039881283620848,0.8496011871637915,0.05407605,0.06921482500000001,2005-2009
4818,1972,59657,39762,92630,0.03305563471176894,0.3334897832609752,0.6665102167390248,0.021065959999999998,0.015796460000000002,2005-2009
4819,191,16284,13718,92637,0.011729304839105871,0.15757799066568412,0.8424220093343159,0.04273275,0.036523650000000005,2005-2009
4820,1037,55505,44662,92646,0.01868300153139357,0.19535177011080085,0.8046482298891992,0.02444194,0.02324712,2005-2009
4821,848,59741,42817,92647,0.014194606719003699,0.283289533151437,0.716710466848563,0.0313601,0.039649624999999994,2005-2009
4822,648,46623,36967,92648,0.013898719516118653,0.20710807970315082,0.7928919202968492,0.048511500000000006,0.06954492,2005-2009
4823,482,32976,25622,92649,0.014616690926734595,0.22301067442988842,0.7769893255701116,0.042107059999999995,0.04982380000000001,2005-2009
4824,283,23668,21394,92651,0.011957072840966707,0.09607909413554161,0.9039209058644584,0.08532983333333333,0.1923077,2005-2009
4825,666,28853,19874,92653,0.023082521748171766,0.31119814230755904,0.688801857692441,0.024932,0.01559535,2005-2009
4826,1963,51370,35699,92656,0.03821296476542729,0.30506131983648044,0.6949386801635196,0.02267056,0.02083644,2005-2009
4827,50,9751,7505,92657,0.005127679212388473,0.23033535022049023,0.7696646497795098,0.052259150000000004,0.54166665,2005-2009
4828,308,35308,30245,92660,0.008723235527359239,0.1433952645292852,0.8566047354707148,0.06748222000000001,0.19188887999999998,2005-2009
4829,306,22772,19756,92663,0.013437554891972597,0.132443351484279,0.867556648515721,0.07478036666666667,0.0365102,2005-2009
4830,273,35041,28265,92672,0.007790873548129334,0.19337347678433836,0.8066265232156616,0.045123,0.10682790000000002,2005-2009
4831,486,29875,24381,92673,0.016267782426778243,0.18389958158995812,0.8161004184100419,0.021185425,0.049309975,2005-2009
4832,274,35596,25276,92675,0.007697494100460726,0.28992021575457916,0.7100797842454208,0.0377074,0.038040899999999996,2005-2009
4833,2064,64642,49990,92677,0.0319297051452616,0.22666377896723489,0.7733362210327651,0.03211204,0.030670419999999997,2005-2009
4834,478,32822,27365,92679,0.014563402595819877,0.16626043507403576,0.8337395649259642,0.04619318,0.03350984,2005-2009
4835,1358,91204,35318,92683,0.01488969782027104,0.6127582123591071,0.38724178764089295,0.02069443333333333,0.03612263333333333,2005-2009
4836,794,45074,35214,92688,0.01761547677153126,0.21875138660868798,0.781248613391312,0.02747604,0.02192562,2005-2009
4837,1108,48129,39267,92691,0.023021463151114713,0.18413015022128032,0.8158698497787197,0.01907248,0.013865139999999998,2005-2009
4838,968,48967,39902,92692,0.0197684154634754,0.18512467580207081,0.8148753241979292,0.0320245,0.04250546,2005-2009
4839,466,24568,19459,92694,0.018967762943666557,0.20795343536307387,0.7920465646369261,0.027554420000000003,0.03264318,2005-2009
4840,1113,69890,24123,92703,0.015925025039347545,0.654843325225354,0.3451566747746459,0.06438245,0.05075204999999999,2005-2009
4841,1413,87121,46738,92704,0.01621882209800163,0.4635277372849256,0.5364722627150744,0.0344828,0.0415842,2005-2009
4842,963,46163,35491,92705,0.02086086259558521,0.23118081580486538,0.7688191841951346,0.0421352,0.055726,2005-2009
4843,226,36585,14684,92706,0.006177395107284406,0.59863331966653,0.40136668033347,0.03721663333333333,0.05458863333333334,2005-2009
4844,988,63595,24377,92707,0.015535812563880808,0.616683701548864,0.3833162984511361,0.0943683,0.1022146,2005-2009
4845,1013,57441,30740,92708,0.017635486847373826,0.4648421858950924,0.5351578141049076,0.032691566666666665,0.0459269,2005-2009
4846,2292,60438,33526,92780,0.037923160925245704,0.4452827691187663,0.5547172308812337,0.027692120000000004,0.02842498,2005-2009
4847,439,22583,11762,92782,0.019439401319576673,0.47916574414382496,0.520834255856175,0.025753150000000002,0.01787165,2005-2009
4848,2906,63883,33801,92801,0.04548941032825635,0.4708920996196171,0.5291079003803829,0.0172414,0.0113636,2005-2009
4849,2637,85969,42024,92804,0.03067384754969815,0.5111726319952541,0.4888273680047459,0.01698305,0.0245963,2005-2009
4850,1458,70839,56375,92805,0.020581882861135815,0.20418131255381922,0.7958186874461808,0.027552100000000003,0.030580125,2005-2009
4851,896,36323,27694,92807,0.024667566005010598,0.23756297662637993,0.7624370233736201,0.0281894,0.03143225,2005-2009
4852,596,20137,13964,92808,0.02959725877737498,0.30655013159854994,0.6934498684014501,0.026560866666666665,0.030304133333333334,2005-2009
